ID,title,difficulty,sport,length,time,climb,min,max,technique,fitness,region,trail_id,name,lat,lon
487912,Via del Ferro - Morobbia Valley,2 - medium,long-distance walking trail,15.94,05:39,860,933,1677.0,3,3,tessin,487912,Via del Ferro - Morobbia Valley,46.170563,9.083342
272847,Fusio-Lago Mognola-Fusio,2 - medium,Hiking,8.9,04:10,838,1279,2079.0,3,4,tessin,272847,Fusio-Lago Mognola-Fusio,46.443611,8.66317
1000571,Lugano Bike Nr. 66 - Etappe 3 - Rivera - Miglieglia,3 - difficult,Mountainbike,38.59,06:50,1718,470,1891.0,6,6,tessin,1000571,Lugano Bike Nr. 66 - Etappe 3 - Rivera - Miglieglia,46.123802,8.924867
1000654,Isone Bike - Nr. 361,3 - difficult,Mountainbike,26.72,03:40,987,450,1101.0,6,3,tessin,1000654,Isone Bike - Nr. 361,46.123779,8.924791
996886,Paradiso - Monte Arbostora - Paradiso,2 - medium,Mountainbike,32.69,04:05,776,273,795.0,1,3,tessin,996886,Paradiso - Monte Arbostora - Paradiso,45.990662,8.943864
180236,Die Kraftorte in Fusio-Mogno,1 - easy,Thematic route,1.86,00:33,14,1182,1290.0,0,1,tessin,180236,Die Kraftorte in Fusio-Mogno,46.443581,8.663132
272907,Etappe 2: Alpe Canaa-Alpe di Pii-Soláda d Zóra-Lodano,2 - medium,long-distance walking trail,8.98,03:15,96,335,1841.0,2,3,tessin,272907,Etappe 2: Alpe Canaa-Alpe di Pii-Soláda d Zóra-Lodano,46.249546,8.635536
272848,Piano di Peccia-Capanna Poncione di Braga-Piano di Peccia,2 - medium,long-distance walking trail,17.03,07:15,1405,1032,2359.0,3,4,tessin,272848,Piano di Peccia-Capanna Poncione di Braga-Piano di Peccia,46.414639,8.60761
272878,Etappe 1: Gordevio-Brunescio-Alpe Nimi,2 - medium,long-distance walking trail,6.62,03:22,1407,315,1722.0,3,3,tessin,272878,Etappe 1: Gordevio-Brunescio-Alpe Nimi,46.224998,8.742439
525019,Lavertezzo-Brione Verzasca,1 - easy,Hiking,6.59,02:00,340,535,757.0,2,2,tessin,525019,Lavertezzo-Brione Verzasca,46.258846,8.838368
1006854,Monte Comino – In di Mètri – Monte Comino,1 - easy,Hiking,6.02,02:20,425,1103,1252.0,2,2,tessin,1006854,Monte Comino – In di Mètri – Monte Comino,46.175865,8.646117
912394,Sentiero Valle Verzasca 456,1 - easy,Winter hiking,6.1,02:00,120,868,949.0,0,2,tessin,912394,Sentiero Valle Verzasca 456,46.349804,8.788229
1006838,Loco - Vosa - Intragna,2 - medium,Hiking,5.98,02:10,277,337,683.0,2,3,tessin,1006838,Loco - Vosa - Intragna,46.201878,8.669498
310035,Bedretto,3 - difficult,Mountainbike,35.2,04:30,913,1142,2115.0,4,5,tessin,310035,Bedretto,46.555397,8.566613
74009,Wanderwege durch die Weinberge - 1,1 - easy,Thematic route,12.0,03:00,316,347,511.0,1,3,tessin,74009,Wanderwege durch die Weinberge - 1,45.872601,8.98762
129246,"Familientour zu Lago Ritom, Lago di Tom und Lago Cadagno",2 - medium,Hiking,14.51,04:30,466,1793,2077.0,2,3,tessin,129246,"Familientour zu Lago Ritom, Lago di Tom und Lago Cadagno",46.527302,8.67236
698811,Von Spruga via Capellone und Pizzo Ruscada nach Camedo (Centovalli),2 - medium,Hiking,15.0,06:15,1235,533,2003.0,3,3,tessin,698811,Von Spruga via Capellone und Pizzo Ruscada nach Camedo (Centovalli),46.200588,8.568267
1006855,Camedo-Bordei-Terra Vecchia-Rasa,2 - medium,Hiking,10.88,04:45,1036,499,919.0,3,4,tessin,1006855,Camedo-Bordei-Terra Vecchia-Rasa,46.154613,8.611014
108114,Trekking Lucomagno - Passo del sole - Altanca,3 - difficult,Snowshoe,14.84,06:30,772,1426,2376.0,3,5,tessin,108114,Trekking Lucomagno - Passo del sole - Altanca,46.546417,8.817892
463922,San Gottardo Tour,2 - medium,Cycling,26.26,02:23,963,1142,2104.0,2,3,tessin,463922,San Gottardo Tour,46.527718,8.608596
272904,Bignasco-Rima-Prato Sornico,2 - medium,Hiking,10.55,03:50,842,437,1144.0,2,3,tessin,272904,Bignasco-Rima-Prato Sornico,46.339298,8.607505
1000546,Lugano Bike Nr. 66,3 - difficult,Mountainbike,119.57,17:05,3999,251,1891.0,6,6,tessin,1000546,Lugano Bike Nr. 66,46.008987,8.986384
1006940,Lugano e-MTB Tour,2 - medium,Cycling,230.8,26:20,6549,250,1673.0,3,1,tessin,1006940,Lugano e-MTB Tour,45.969978,8.861057
507989,Track for sledges in Pian Nara - Cancorì,0 - no rating,Sledge,3.93,00:16,5,1464,1936.0,0,0,tessin,507989,Track for sledges in Pian Nara - Cancorì,46.471382,8.874104
194344,Locarno Trail,2 - medium,Trailrunning,16.3,04:00,989,398,1007.0,1,3,tessin,194344,Locarno Trail,46.173702,8.789465
101593,Lodano-Alpe Canaa-Lodano,3 - difficult,long-distance walking trail,16.48,07:40,1790,335,1843.0,3,5,tessin,101593,Lodano-Alpe Canaa-Lodano,46.260857,8.690443
180235,Kraftorte des Monte Gambarogno,2 - medium,Thematic route,10.06,04:00,751,1290,1688.0,0,3,tessin,180235,Kraftorte des Monte Gambarogno,46.111176,8.845574
461550,The three Medieval castles of Bellinzona,1 - easy,Hiking,5.43,01:52,282,225,459.0,2,2,tessin,461550,The three Medieval castles of Bellinzona,46.193348,9.017716
272850,Foroglio-Calnègia-Foroglio,2 - medium,Hiking,8.42,02:55,466,682,1110.0,2,3,tessin,272850,Foroglio-Calnègia-Foroglio,46.373466,8.548272
172630,Percorso Vallemaggia: Bellinzona-Cavergno,2 - medium,Cycling,57.09,06:00,550,193,463.0,1,3,tessin,172630,Percorso Vallemaggia: Bellinzona-Cavergno,46.195198,9.028527
525397,Tessiner Anschlussweg zur Via Jakobi: Dalpe - Airolo,2 - medium,Pilgrimage,18.51,05:35,493,970,1231.0,1,4,tessin,525397,Tessiner Anschlussweg zur Via Jakobi: Dalpe - Airolo,46.474335,8.775018
524973,Etappe 1: Sonogno-Capanna Barone,0 - no rating,long-distance walking trail,10.59,04:30,1290,912,2171.0,0,0,tessin,524973,Etappe 1: Sonogno-Capanna Barone,46.349907,8.787854
79777,Losone Trail,1 - easy,Running,14.31,02:11,96,209,305.0,0,2,tessin,79777,Losone Trail,46.1674,8.773473
74011,Wanderwege durch die Weinberge - 3,2 - medium,Thematic route,16.3,04:30,418,369,582.0,3,3,tessin,74011,Wanderwege durch die Weinberge - 3,45.871758,8.967536
1000689,Monte Tamaro - In the heart of the hills,3 - difficult,Mountainbike,64.78,07:10,1098,271,1884.0,3,6,tessin,1000689,Monte Tamaro - In the heart of the hills,46.116608,8.893416
1000700,"Monte Tamaro - Hills and mountains, rivers and lake",3 - difficult,Mountainbike,65.6,07:00,1120,271,1884.0,3,6,tessin,1000700,"Monte Tamaro - Hills and mountains, rivers and lake",46.116703,8.893348
272900,Broglio-Capanna Tomeo-Prato Sornico,3 - difficult,long-distance walking trail,14.74,07:30,1566,673,2156.0,3,5,tessin,272900,Broglio-Capanna Tomeo-Prato Sornico,46.376678,8.660037
452371,Bovarina Bike,2 - medium,Mountainbike,24.92,06:24,1262,892,1979.0,4,4,tessin,452371,Bovarina Bike,46.529369,8.936088
525379,Tessiner Anschlussweg zur Via Jakobi: Bellinzona - Biasca,2 - medium,Pilgrimage,24.76,06:06,67,225,293.0,0,4,tessin,525379,Tessiner Anschlussweg zur Via Jakobi: Bellinzona - Biasca,46.195045,9.028651
1006839,Camedo – Verdasio – Costa – Pila - Intragna,2 - medium,Hiking,12.2,04:30,721,336,824.0,3,4,tessin,1006839,Camedo – Verdasio – Costa – Pila - Intragna,46.154617,8.611024
1006852,Gresso – Passo della Bassa – Passo della Maggia – Berzona,2 - medium,Hiking,11.83,05:45,1119,712,1972.0,3,3,tessin,1006852,Gresso – Passo della Bassa – Passo della Maggia – Berzona,46.224728,8.615899
525413,Tessiner Anschlussweg zur Via Jakobi: Madonna del Sasso - Bellinzona,2 - medium,Pilgrimage,23.59,06:01,114,195,410.0,0,3,tessin,525413,Tessiner Anschlussweg zur Via Jakobi: Madonna del Sasso - Bellinzona,46.175213,8.793462
1006841,Rasa – Corona dei Pinci - Intragna,2 - medium,Hiking,12.61,04:40,692,307,1309.0,3,4,tessin,1006841,Rasa – Corona dei Pinci - Intragna,46.15657,8.654658
83735,Wanderung Passo del Lucomagno – Acquacalda,2 - medium,Hiking,13.37,04:05,470,1755,2377.0,1,3,tessin,83735,Wanderung Passo del Lucomagno – Acquacalda,46.562943,8.800911
135549,Tessiner Alpen,0 - no rating,Hiking,95.66,43:47,6670,1106,3038.0,0,0,tessin,135549,Tessiner Alpen,46.473305,8.774839
405270,Trekking dei laghetti alpini,3 - difficult,Hiking,63.17,26:30,5020,1281,2698.0,5,6,tessin,405270,Trekking dei laghetti alpini,46.44376,8.661896
524990,Frasco-Capanna Efra-Frasco,3 - difficult,long-distance walking trail,17.4,08:55,1832,798,2434.0,5,5,tessin,524990,Frasco-Capanna Efra-Frasco,46.339878,8.802338
1000721,Monte Tamaro - On the traces of Lugano Bike,3 - difficult,Mountainbike,81.38,08:55,1567,251,1884.0,3,6,tessin,1000721,Monte Tamaro - On the traces of Lugano Bike,46.116451,8.893528
524997,Brione Verzasca-Capanna Starlaresc-Brione Verzasca,3 - difficult,long-distance walking trail,15.94,08:50,1817,664,2141.0,5,4,tessin,524997,Brione Verzasca-Capanna Starlaresc-Brione Verzasca,46.29718,8.791254
1006856,Spruga-Alpe Saléi-Comologno,2 - medium,Hiking,9.01,04:15,893,1084,1976.0,3,3,tessin,1006856,Spruga-Alpe Saléi-Comologno,46.200371,8.568084
461545,The Greina plateau and its Arch,2 - medium,long-distance walking trail,18.16,06:09,635,1606,2372.0,4,3,tessin,461545,The Greina plateau and its Arch,46.604401,8.934328
132741,Greina-Lucomagno: Capanna Scaletta - Capanna Bovarina,2 - medium,Hiking,13.18,05:00,722,1208,2204.0,3,4,tessin,132741,Greina-Lucomagno: Capanna Scaletta - Capanna Bovarina,46.60788,8.940539
272903,Avegno-Ponte Brolla-Avegno,2 - medium,Hiking,8.63,02:45,273,252,343.0,2,3,tessin,272903,Avegno-Ponte Brolla-Avegno,46.205711,8.743052
912391,Percorso Bosco Gurin 953,2 - medium,Snowshoe,4.76,01:50,500,1481,1987.0,0,4,tessin,912391,Percorso Bosco Gurin 953,46.315411,8.487778
1007981,Spruga – Monte Comino - Intragna,2 - medium,long-distance walking trail,18.64,08:50,1535,336,1878.0,3,4,tessin,1007981,Spruga – Monte Comino - Intragna,46.200378,8.568085
262233,Vier - Quellen - Weg: Etappe 3 Vom Gotthardpass zur Reussquelle,2 - medium,Hiking,19.58,07:30,1030,1926,2535.0,4,4,tessin,262233,Vier - Quellen - Weg: Etappe 3 Vom Gotthardpass zur Reussquelle,46.556477,8.567374
70602,Pizzo dell`uomo Wintergipfel,1 - easy,Ski tour,5.55,02:15,629,1916,2544.0,2,2,tessin,70602,Pizzo dell`uomo Wintergipfel,46.562946,8.800581
1006960,Der Kastanien Weg,2 - medium,Hiking,14.42,04:30,517,682,955.0,3,1,tessin,1006960,Der Kastanien Weg,46.041885,8.900041
194346,Salmone Trail,2 - medium,Trailrunning,15.71,04:00,1438,665,1560.0,2,4,tessin,194346,Salmone Trail,46.202969,8.674563
156884,Via Francisca: Biasca - Giubiasco,3 - difficult,Pilgrimage,28.34,07:20,150,229,313.0,0,5,tessin,156884,Via Francisca: Biasca - Giubiasco,46.353573,8.973443
525003,Lavertezzo-Revöira-Lavertezzo,2 - medium,Hiking,7.99,03:00,501,535,928.0,3,3,tessin,525003,Lavertezzo-Revöira-Lavertezzo,46.258846,8.838371
336246,Wanderung San Carlo - Bignasco,1 - easy,Hiking,12.25,03:31,158,438,942.0,0,2,tessin,336246,Wanderung San Carlo - Bignasco,46.408421,8.526116
60017,Auf dem Kunstweg durch das Valle Verzasca,1 - easy,Hiking,5.87,02:00,207,542,824.0,1,2,tessin,60017,Auf dem Kunstweg durch das Valle Verzasca,46.291142,8.794804
1006851,Loco – Sella – Salmone - Auressio,2 - medium,Hiking,10.5,05:00,1048,617,1560.0,3,3,tessin,1006851,Loco – Sella – Salmone - Auressio,46.201881,8.669489
1017242,Lugano Trekking,2 - medium,Hiking,40.35,14:50,2613,514,2097.0,3,3,tessin,1017242,Lugano Trekking,46.011166,8.995917
1000628,Vicania Bike Nr. 351,2 - medium,Mountainbike,24.43,02:45,651,289,785.0,3,3,tessin,1000628,Vicania Bike Nr. 351,45.989376,8.945948
272902,Etappe 1: Broglio-Capanna Tomeo,2 - medium,long-distance walking trail,4.54,02:22,1065,673,1738.0,3,3,tessin,272902,Etappe 1: Broglio-Capanna Tomeo,46.376678,8.660037
1000570,Lugano Bike Nr. 66 - Etappe 2 - Pairolo – Rivera,3 - difficult,Mountainbike,30.33,03:15,519,450,1620.0,6,6,tessin,1000570,Lugano Bike Nr. 66 - Etappe 2 - Pairolo – Rivera,46.062675,9.045116
272852,Linescio-Campo Vallemaggia,2 - medium,Hiking,10.06,04:00,1014,664,1336.0,2,3,tessin,272852,Linescio-Campo Vallemaggia,46.308197,8.583624
1000643,Val Colla Bike - Nr. 360,3 - difficult,Mountainbike,27.18,03:55,788,960,1596.0,6,6,tessin,1000643,Val Colla Bike - Nr. 360,46.089687,9.062627
180213,Kraftorte im Gambarogno,1 - easy,Thematic route,7.27,02:51,615,202,817.0,0,2,tessin,180213,Kraftorte im Gambarogno,46.144089,8.842689
194348,Gambarogno Trail,2 - medium,Trailrunning,25.8,06:00,2074,212,1724.0,2,4,tessin,194348,Gambarogno Trail,46.110756,8.845468
859947,Kraftorte um den Ghiridone,2 - medium,Thematic route,7.37,03:15,754,1036,1788.0,2,3,tessin,859947,Kraftorte um den Ghiridone,46.126873,8.684479
71434,Route Piora – Piora,2 - medium,Hiking,12.49,04:15,467,1800,2132.0,3,3,tessin,71434,Route Piora – Piora,46.527454,8.672354
156883,Via Francisca: Aquila - Biasca,3 - difficult,Pilgrimage,23.78,07:05,519,289,877.0,0,5,tessin,156883,Via Francisca: Aquila - Biasca,46.501919,8.948825
732619,Entlang der Verzasca von Sonogno via Brione nach Lavertezzo,1 - easy,Hiking,14.5,03:45,160,536,921.0,1,1,tessin,732619,Entlang der Verzasca von Sonogno via Brione nach Lavertezzo,46.349754,8.788884
89486,Bergsee von Efra Trail,2 - medium,Trailrunning,13.35,04:00,1200,885,2040.0,3,4,tessin,89486,Bergsee von Efra Trail,46.339882,8.802366
332273,Wandern im Tessin: von San Salvatore nach Morcote,2 - medium,Hiking,9.45,03:02,157,271,912.0,1,3,tessin,332273,Wandern im Tessin: von San Salvatore nach Morcote,45.977142,8.947512
549002,Sentiero Monte Brè,2 - medium,Hiking,4.21,01:57,657,270,927.0,1,3,tessin,549002,Sentiero Monte Brè,46.005577,9.003937
1000679,Monte Tamaro - Chestnuts trail,3 - difficult,Mountainbike,61.94,07:00,1247,271,1884.0,3,6,tessin,1000679,Monte Tamaro - Chestnuts trail,46.116638,8.893365
70831,"Selva Secca Lukmanierpass, Rundtour",1 - easy,Snowshoe,6.89,02:45,331,1666,1916.0,1,2,tessin,70831,"Selva Secca Lukmanierpass, Rundtour",46.546364,8.81852
1006843,Tegna – Castelliere – Ponte Brolla – Tegna,1 - easy,Hiking,4.61,01:50,322,251,528.0,2,2,tessin,1006843,Tegna – Castelliere – Ponte Brolla – Tegna,46.186115,8.742646
260869,5- Seen- Wanderung,2 - medium,Hiking,11.51,04:15,443,2075,2482.0,3,3,tessin,260869,5- Seen- Wanderung,46.558811,8.562122
524972,Sonogno-Capanna Barone-Sonogno,3 - difficult,long-distance walking trail,21.17,07:35,1324,912,2171.0,4,5,tessin,524972,Sonogno-Capanna Barone-Sonogno,46.349907,8.787851
71348,Rasa,3 - difficult,Mountainbike,35.52,05:58,800,194,1316.0,5,5,tessin,71348,Rasa,46.172005,8.804312
272879,Gordevio-Alpe Nimi-Gordevio,3 - difficult,long-distance walking trail,15.16,07:40,1592,315,1723.0,3,5,tessin,272879,Gordevio-Alpe Nimi-Gordevio,46.225029,8.742416
525408,Tessiner Anschlussweg zur Via Jakobi: Airolo - Andermatt,3 - difficult,Pilgrimage,19.88,06:32,972,1142,2108.0,1,6,tessin,525408,Tessiner Anschlussweg zur Via Jakobi: Airolo - Andermatt,46.527622,8.609167
1011157,Lugano e-MTB Tour - Etappe 5,2 - medium,Cycling,50.61,03:45,754,271,1140.0,3,1,tessin,1011157,Lugano e-MTB Tour - Etappe 5,46.036835,9.007253
1013198,Scenic Trail,3 - difficult,Hiking,51.77,19:15,3453,430,2097.0,6,6,tessin,1013198,Scenic Trail,46.066216,8.966247
463035,Curzùtt and the Tibetan Bridge Carasc,2 - medium,long-distance walking trail,7.91,03:00,778,258,791.0,3,3,tessin,463035,Curzùtt and the Tibetan Bridge Carasc,46.186272,8.992562
260901,Nufenenpass: Airolo - Ulrichen,0 - no rating,Hiking,37.15,00:40,1338,1142,2478.0,0,0,tessin,260901,Nufenenpass: Airolo - Ulrichen,46.527523,8.609027
101999,Via Alta Vallemaggia - 1.Etappe: Cardada-Alpe Nimi Hütte,3 - difficult,Hiking,13.23,07:30,1356,1328,2167.0,0,5,tessin,101999,Via Alta Vallemaggia - 1.Etappe: Cardada-Alpe Nimi Hütte,46.190964,8.781791
912386,Percorso Cardada-Cimetta 954,2 - medium,Snowshoe,4.73,02:55,380,1332,1667.0,0,3,tessin,912386,Percorso Cardada-Cimetta 954,46.193623,8.784814
515181,Denti delle vecchie,3 - difficult,Hiking,15.75,04:35,962,596,1477.0,5,5,tessin,515181,Denti delle vecchie,46.053852,8.994555
607312,"Sementina, Capana Mognone",2 - medium,Hiking,6.36,02:46,779,687,1467.0,3,4,tessin,607312,"Sementina, Capana Mognone",46.185398,8.963802
518605,"Monte Ferraro, Switzerland",1 - easy,Hiking,8.5,02:44,505,863,1367.0,4,4,tessin,518605,"Monte Ferraro, Switzerland",46.048779,8.899871
635909,Viona - Monte di Lego,1 - easy,Hiking,2.57,01:00,382,718,1099.0,1,3,tessin,635909,Viona - Monte di Lego,46.191437,8.823227
1000633,Castagno Bike - Nr. 355,3 - difficult,Mountainbike,37.92,05:20,1275,290,955.0,3,6,tessin,1000633,Castagno Bike - Nr. 355,45.981495,8.883738
910533,Tenero nach Ascona,1 - easy,Hiking,9.34,01:55,27,194,210.0,1,2,tessin,910533,Tenero nach Ascona,46.176105,8.84578
467863,Dargo > Capanna prou > Lavill > Motto Blenio,2 - medium,Hiking,10.57,04:19,519,416,2089.0,2,3,tessin,467863,Dargo > Capanna prou > Lavill > Motto Blenio,46.428883,8.997475
661448,Madonna,1 - easy,Hiking,9.78,03:17,708,381,1052.0,3,3,tessin,661448,Madonna,46.175739,8.792613
469886,Cusié > Capanna Quarei > Laghetto dei Cadabi > Alpe di poxxo > Cusié,2 - medium,Hiking,13.19,04:32,1084,1626,2647.0,4,3,tessin,469886,Cusié > Capanna Quarei > Laghetto dei Cadabi > Alpe di poxxo > Cusié,46.454746,9.03781
523709,Capanna Piansecco,1 - easy,Snowshoe,7.36,02:35,445,1541,1983.0,3,3,tessin,523709,Capanna Piansecco,46.49054,8.484436
546230,Giro ad anello,1 - easy,Snowshoe,13.41,04:17,619,1318,1927.0,3,3,tessin,546230,Giro ad anello,46.524265,8.900653
74014,Kulturtour durch Mendrisio,1 - easy,Thematic route,1.4,00:30,21,331,378.0,1,1,tessin,74014,Kulturtour durch Mendrisio,45.867363,8.983347
1006858,2. Etappe: Capanna Arena-Alpe di Porcaresc-Vergeletto,2 - medium,long-distance walking trail,14.11,04:00,260,896,1847.0,3,3,tessin,1006858,2. Etappe: Capanna Arena-Alpe di Porcaresc-Vergeletto,46.232433,8.514669
950814,Winterwanderung Collina Alta,1 - easy,Winter hiking,6.9,02:15,290,398,644.0,0,2,tessin,950814,Winterwanderung Collina Alta,46.173676,8.789339
1000630,Tresa Bike - Nr. 353,1 - easy,Mountainbike,21.27,02:10,365,261,621.0,1,1,tessin,1000630,Tresa Bike - Nr. 353,45.969788,8.860692
83734,Wanderung San Salvatore – Morcote,1 - easy,Hiking,9.06,02:45,85,278,882.0,2,1,tessin,83734,Wanderung San Salvatore – Morcote,45.976715,8.946252
593773,Monti di Rima Margoneggia Rima,1 - easy,Hiking,13.11,03:48,844,726,1511.0,2,3,tessin,593773,Monti di Rima Margoneggia Rima,46.385288,8.657089
541641,Novaggio,1 - easy,Hiking,8.42,02:49,353,512,657.0,2,2,tessin,541641,Novaggio,46.010056,8.857632
588884,Chiasso-Val di Muggio - via Piantagioni Vetta del monte generoso- coldrerio- chiasso,3 - difficult,E-MTB,49.04,03:38,1741,232,1689.0,5,6,tessin,588884,Chiasso-Val di Muggio - via Piantagioni Vetta del monte generoso- coldrerio- chiasso,45.836575,9.024606
455704,Gottardo Bike - Stage 3,2 - medium,Mountainbike,39.12,04:50,1047,291,1791.0,4,4,tessin,455704,Gottardo Bike - Stage 3,46.529411,8.936276
7848,Lago Miniera,0 - no rating,Hiking,8.8,06:30,640,1903,2539.0,2,3,tessin,7848,Lago Miniera,46.568302,8.788977
65937,Punkt 2585 - Lukmanier,2 - medium,Ski tour,4.18,02:45,771,1796,2568.0,2,4,tessin,65937,Punkt 2585 - Lukmanier,46.545887,8.818544
1006847,1. Etappe: Vergeletto – Capanna Ribia,2 - medium,long-distance walking trail,7.84,04:00,1127,896,1998.0,3,3,tessin,1006847,1. Etappe: Vergeletto – Capanna Ribia,46.227821,8.59951
564060,Camminata,2 - medium,Hiking,25.41,05:32,443,215,407.0,3,4,tessin,564060,Camminata,46.177334,8.759141
8861,"Pizzo Campolungo, Tre Corni (Pizzo Cana): Alpinkurs mit Schweizer Alpen Club",0 - no rating,Via ferrata,0.0,08:00,0,0,,4,5,tessin,8861,"Pizzo Campolungo, Tre Corni (Pizzo Cana): Alpinkurs mit Schweizer Alpen Club",46.458553,8.768806
830688,3/4 Tagestour ohne Stress,2 - medium,Mountainbike,28.37,02:25,1388,253,1563.0,5,4,tessin,830688,3/4 Tagestour ohne Stress,45.990597,8.820629
7716,Ossasca - Cristallinahütte,0 - no rating,Hiking,6.8,04:00,1260,1315,2575.0,3,4,tessin,7716,Ossasca - Cristallinahütte,46.512039,8.538008
507987,Winter walk Campo Blenio,1 - easy,Winter hiking,2.0,00:31,32,1203,1236.0,1,2,tessin,507987,Winter walk Campo Blenio,46.557583,8.93906
607316,"Sementina, Capana Mognone",2 - medium,Hiking,6.36,02:46,779,687,1467.0,3,4,tessin,607316,"Sementina, Capana Mognone",46.185398,8.963802
559810,"Grotto, Brissago, Switzerland",1 - easy,Hiking,0.83,00:17,59,511,571.0,1,1,tessin,559810,"Grotto, Brissago, Switzerland",46.119095,8.700148
541671,M.te MORELLO,1 - easy,Hiking,13.28,03:16,316,241,506.0,2,3,tessin,541671,M.te MORELLO,45.857304,8.988263
811820,Bignasco Stagna Sècc Bignasco,2 - medium,Hiking,13.26,05:29,1210,442,1579.0,3,5,tessin,811820,Bignasco Stagna Sècc Bignasco,46.340599,8.608578
684230,Corona dei Pinci,1 - easy,Hiking,1.67,00:41,177,1101,1277.0,2,2,tessin,684230,Corona dei Pinci,46.149563,8.714992
618206,Cademario-Santa Maria,1 - easy,Hiking,6.16,01:33,162,722,790.0,1,1,tessin,618206,Cademario-Santa Maria,46.019268,8.890885
6688,Alpe della Bolla - Adula UTOE - Laghetto Cadabi (Passo Laghetto) - Alpe Quarnei - Dandrio,0 - no rating,Hiking,25.3,12:00,2235,1646,2528.0,5,4,tessin,6688,Alpe della Bolla - Adula UTOE - Laghetto Cadabi (Passo Laghetto) - Alpe Quarnei - Dandrio,46.540901,8.97406
486565,Cima di Medeglia,1 - easy,Hiking,6.75,01:59,269,767,1256.0,1,1,tessin,486565,Cima di Medeglia,46.133934,8.938631
636260,Denti della Vecchia,2 - medium,Hiking,15.23,05:10,972,580,1469.0,3,4,tessin,636260,Denti della Vecchia,46.052101,8.992548
535180,Cima di Medeglia,1 - easy,Hiking,19.59,05:08,1086,198,1255.0,1,3,tessin,535180,Cima di Medeglia,46.155251,8.89143
995320,Monte Lema - Miglieglia,2 - medium,Mountainbike,6.22,00:30,44,738,1557.0,2,2,tessin,995320,Monte Lema - Miglieglia,46.040756,8.834446
436599,"Novaggio, Sentiero delle Meraviglie.",1 - easy,Hiking,7.08,02:34,362,515,661.0,1,1,tessin,436599,"Novaggio, Sentiero delle Meraviglie.",46.010345,8.857113
1006848,2. Etappe: Capanna Ribia-Zardin-Vergeletto,2 - medium,long-distance walking trail,9.84,03:30,277,896,2245.0,3,3,tessin,1006848,2. Etappe: Capanna Ribia-Zardin-Vergeletto,46.251488,8.54174
745949,Lago di Robiei,1 - easy,Hiking,3.36,01:15,78,1897,1967.0,2,1,tessin,745949,Lago di Robiei,46.443237,8.513184
587554,"Ponte Capriasca, Gola di Lago",2 - medium,Hiking,17.04,04:08,775,433,1079.0,3,4,tessin,587554,"Ponte Capriasca, Gola di Lago",46.059601,8.95219
676152,Brunescio pizzo rosso é ritorno,3 - difficult,Hiking,7.63,02:55,846,1515,2369.0,3,4,tessin,676152,Brunescio pizzo rosso é ritorno,46.4007,8.630245
753811,Vercacatall,2 - medium,Hiking,19.34,04:09,555,195,596.0,6,6,tessin,753811,Vercacatall,46.166748,8.784771
28525,"Piz Terri, 3.149 m",2 - medium,High tour,13.2,08:00,1491,1620,3043.0,5,5,tessin,28525,"Piz Terri, 3.149 m",46.572311,8.990335
696349,Pero e melo,2 - medium,Hiking,12.04,04:46,1085,1491,2447.0,2,3,tessin,696349,Pero e melo,46.316032,8.493734
1006874,2. Etappe: Monte di Comino-Selna-Intragna,2 - medium,long-distance walking trail,7.14,02:45,245,336,1251.0,3,4,tessin,1006874,2. Etappe: Monte di Comino-Selna-Intragna,46.176491,8.645187
713801,Tre laghetti,2 - medium,Hiking,15.89,06:14,722,1192,2480.0,4,4,tessin,713801,Tre laghetti,46.482113,8.725009
63618,Discovering the forest with an e-bike,2 - medium,Cycling,30.95,08:00,245,205,1123.0,4,4,tessin,63618,Den Wald entdecken,46.237808,8.532622
545447,breno-alpe mageno-zottone-forcola di atasio-breno,2 - medium,Hiking,10.96,03:25,822,776,1620.0,3,3,tessin,545447,breno-alpe mageno-zottone-forcola di atasio-breno,46.035896,8.87184
1012243,Castagnola-Bré-Cureggia-Pregassona-Castagnola,1 - easy,Hiking,14.42,03:17,568,274,793.0,1,3,tessin,1012243,Castagnola-Bré-Cureggia-Pregassona-Castagnola,46.002586,8.973208
935041,Monte Boglia,1 - easy,Hiking,11.56,03:10,803,787,1512.0,1,1,tessin,935041,Monte Boglia,46.011086,8.995957
407111,Lucomagno,2 - medium,Hiking,13.31,05:00,756,1755,2434.0,2,4,tessin,407111,Lucomagno,46.537624,8.834481
101992,Via Alta Vallemaggia - 5.Etappe: Tomeo Hütte-Barone Hütte,3 - difficult,Hiking,10.08,08:00,1381,1738,2564.0,0,5,tessin,101992,Via Alta Vallemaggia - 5.Etappe: Tomeo Hütte-Barone Hütte,46.366417,8.688674
154412,Herbst im Valle Maggia - Etappe 5 - Zum höchsten Glockenturm des Tessins,2 - medium,Hiking,8.68,04:00,850,557,1251.0,3,4,tessin,154412,Herbst im Valle Maggia - Etappe 5 - Zum höchsten Glockenturm des Tessins,46.17696,8.688228
723278,Laghetti della Leventina,2 - medium,Hiking,17.42,05:47,506,1170,2073.0,3,5,tessin,723278,Laghetti della Leventina,46.514305,8.607825
172488,Locarno-Arcegno-Locarno,0 - no rating,Cycling,22.34,02:38,338,198,448.0,0,0,tessin,172488,Locarno-Arcegno-Locarno,46.169212,8.797061
